timestamp,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,risk_score,anomaly,age_group,purchase_pattern
1789280109,0xcccd59715bc9a403b3ee07259ad16fa5439ace30,0xbb6a402b7bb4dca1cd8978b1df1dd8f71143992c,4269.59,sale,Africa,39.137,2,108,9.22,low_risk,new,high_value
1789267500,0xc83b8c6c126c1e8c38975d38067f41fe9a9eb18c,0x8cc93b8eb5f10b6ad1af8a3b458bed81f18d898c,379.91,refund,Oceania,65.249,2,95,67.44,moderate_risk,new,high_value
1789292262,0x2ad471620ecc9e749f795bcb4f9176de2875dbdf,0x3ca2852477186c302d03d04c4244afc3f0aad520,1862.15,transfer,Europe,81.105,8,89,77.05,low_risk,veteran,focused
1789255702,0x4b29f01ecc99b57decf84c7bd0ee4f99b30e6b6c,0xb7b5cf701aec6a76c90757ab326c86f85be10ff5,1476.12,sale,0,119.105,5,36,6.7,high_risk,established,high_value
1789266865,0x7ebd0ac27203e2f0cd340b3ed7393d50699ae73d,0x63215ea621192b6f890ad2d960f136a09466f7c9,1879.25,scam,Asia,158.68,1,37,27.46,high_risk,established,focused
1789214925,0x8e374fa1074884ff5c238cb129f382e75b44859e,0xbe915e36f99899a0f9ba2f686878db9ad49af5f6,1263.77,transfer,North America,178.157,7,109,82.73,low_risk,veteran,focused
1789222777,0x73389e1d8289c9f2c3cd35308a604dde31f67d2f,0x6b84ab45284a24133004c754a39576adb0de719e,1967.54,purchase,Asia,174.148,10,38,58.4,moderate_risk,established,focused
1789302368,0xe5cb55d59b4afbade95c8aa3252ab70568472c64,0x16a67c2260812156127d963eba3107863e547e3e,4201.81,refund,Oceania,187.142,5,96,79.85,high_risk,veteran,high_value
1789251470,0xb37e7bd8e94a1887a436b055251ba0f3e405ebbe,0x676907abb7077364505e744913cda8cf819891ba,391.84,transfer,Asia,110.206,3,29,43.17,high_risk,veteran,random
1789257800,0xa5808379b61f054439e2dc5acddc6b27cd163211,0xb8ae27bbb40e15c76b5816649361f0c4eb49e9b0,740.02,scam,Asia,170.99,7,106,85.22,moderate_risk,established,high_value
1789266509,0x1de7add3fa6852c47cc61fc16a08d4395c50105a,0x293d8404769086aad347ce90b79a10773ff7940d,3254.7,transfer,Africa,999.ABC,10,62,70.95,low_risk,established,high_value
1789277329,0x0d62f76a9f7c09e62365ffc8176105c969c48674,0xecd1df249e351d2674da3b9a6811ec88cdf15143,2333.51,transfer,Africa,22.232,8,43,32.31,moderate_risk,new,high_value
1789262793,0x5d2188547a044245d426952ec6370f1d333b066d,0xfd2a72a9aa64530d01bb98760572d2a91aeca2d8,206.08,purchase,Asia,92.47,9,65,6.61,high_risk,established,focused
1789281827,0x8aa06fd6a29b7a1356dee20165486227a6e81199,0x127438d14ca035f78a5ebf9252ce2456c0af5bd2,2690.81,scam,0,56.33,1,83,34.79,moderate_risk,veteran,high_value
1789269954,0x7b74725730c0bba414137513dea5e2d8759c3b56,0x1ee5db2264b05e01e508a09009724682103e5df2,2704.09,transfer,Asia,140.177,8,75,72.05,moderate_risk,veteran,focused
1789257476,0x9ee1c3073267567fde442fb39b19c527b028d621,0xf62dc47dc806868853444b41f475f3cb18f16d0d,3561.84,refund,Oceania,190.183,3,14,15.45,low_risk,established,high_value
1789265820,0xc78d807d3ba4fbc56bf595c999af31aa0cdc2a77,0x9bbfca77296d957ad0df73c38e4172a976032e3a,4135.94,transfer,North America,16.120,10,62,81.77,low_risk,veteran,high_value
1789214154,0x9ac7b69170c25b90559ac43e315783b657b58431,0xb5441e843a676c50ca5a1f0e807b826f9104de71,4867.56,refund,Oceania,161.215,5,19,47.74,high_risk,veteran,high_value
1789234637,0x2607c45ca518429b0edf404e8028626aa401d06c,0xf3be8b93de314e1ecbf682eb2a88ffbd52d3d803,4614.63,transfer,North America,124.11,4,9,87.16,low_risk,veteran,high_value
1789225321,0x15c3e2f9b8d335de405372a1ae139d117c84e41a,0xf51ea450427eb90032f3c312129806b9bba4c781,4967.45,purchase,Asia,58.60,5,111,82.98,low_risk,new,random
1789264628,0x2330dea18ab8542a1c0acda7ffb886071d8d0514,0xae80390c833fc0944354da8550a09c8ce40922c8,1861.4,transfer,South America,149.19,3,70,47.25,low_risk,veteran,high_value
1789216687,0x5c259a4a4b471cd974700c30d79742af5111f3d6,0x4e259578335606080ea2a448540ee1e8cd9fb2f0,120.65,scam,0,77.159,5,56,14.67,low_risk,veteran,random
1789263478,0x30fbe717e397b64d9b1c02330961d01c057d6c98,0x8de44dc95351d5ad1700a06a02eb7d8ea200acb4,2228.97,scam,Africa,37.154,5,56,91.25,moderate_risk,new,high_value
1789258104,0xbc663f483d87f020f414ff9d4795537fc850cfff,0x5f6f9c44bed2edfdbb0f4f889a6141d056c706f2,574.26,scam,North America,17.23,4,105,43.0,high_risk,established,random
1789261234,0x09364759ed504182b8524d1f96048938266cc1b5,0x5ea664e52f806f19b85e633dbb70c9de55cdc016,4713.99,purchase,North America,107.103,4,96,51.57,moderate_risk,established,focused
1789242662,0x05f2529b2f19905d69d3ba889ec7b8c37d0eb560,0xef9af52ebd80efd9a241344e88710e4cfff8f646,4218.68,transfer,South America,42.241,5,76,60.23,low_risk,established,focused
1789296856,0x086ffb65a9ffc0aae8c55cd33b0018ad8b0ddff2,0xe28f97d70b0aa372654e9ba0a6d784111ffc683b,910.12,transfer,Europe,144.12,5,15,46.9,high_risk,new,random
1789290408,0xff5c0a413ceded7115f63e384e12217328dec8d0,0x9178c49e5b05f06a63491c09b6adc6568ff2a68b,4358.18,phishing,North America,141.166,10,32,150.0,moderate_risk,established,focused
1789287944,0x35a7c826f02bbc42d5ce8cb6aa98e8e133bf19ae,0x9e9dc58cd82067332a29ae0ccef309db488af34a,4871.43,scam,Asia,20.163,3,115,79.82,moderate_risk,new,focused
1789237382,0x8f586c306a04c4a52afe4f1e7913c7371a97ffbf,0x27ef6e3a35a4b517812baca151b06e06ce241feb,2691.88,transfer,Europe,169.91,5,14,84.64,low_risk,veteran,high_value
1789223434,0x26d99a7b405a805343e5fa7225ffb278378c9663,0x633e265a2597faeefe2dea52250627d92ea958d3,4720.75,phishing,Asia,180.167,2,22,55.19,high_risk,new,high_value
1789231149,0xa9852b381f32ef916378b9cdcf943fd5aab5ced5,0xa16971ab124eae204d5e704c10ead08af927ecbb,2885.1,scam,South America,93.39,6,44,68.27,moderate_risk,veteran,random
1789247900,0x5b88693eeb081fab0dd27946406fbb0869acc589,0xc36c0bd533c2ce224e66bb9438b583b4b95a0fb2,938.79,sale,Europe,119.27,8,71,55.62,high_risk,established,focused
1789264650,0x1207582864da0fe2773c5e5d4c49838ee84b5275,0xcdf89e490c55c52527a8f1ab4b4529278170db4a,2256.3,sale,South America,95.11,2,58,62.17,moderate_risk,established,random
1789270915,0xed0daeec21c774b6a642045c0a3ba652233aa8aa,0x62960af7a7956644523a54d62546f89bb2d371cb,4624.21,phishing,Europe,119.104,3,13,48.69,moderate_risk,veteran,random
1789244543,0xb89174fe1270c1959fd14ad471c84e4d1ec437d6,0x5d5738f98aa3cf38c285ba76a3da884b5e616b41,4910.03,phishing,Asia,192.11,7,77,8.47,low_risk,new,focused
1789237318,0x7fcdf9c4f865065a0bb7afbf267832927773b381,0x72045f5085793ff715a12fb87912eb82ae13047e,648.75,purchase,South America,116.54,5,120,70.04,high_risk,veteran,high_value
1789220022,0xc3c867904e6ee9fc3f602c81e1e691839ce56cf3,0xa12a7e2525a570dd382ec5742e53ac352d3d358b,1016.19,purchase,North America,32.167,9,16,28.62,high_risk,established,high_value
1789280828,0x8a58bf08a4db3e14d7ec10802245fde60f71226f,0x0290f9acd1c29929ac0cc150c485e1ebaaa03748,225.66,transfer,Africa,57.156,2,34,150.0,low_risk,new,focused
1789258394,0xead9a3ea42e9d5165a4f6b9b6217f64697caa50c,0x785d8a9b111dfe1ea255b75a08f7616e61ff85e5,2568.4,sale,North America,62.227,3,70,75.15,moderate_risk,veteran,high_value
1789293030,0x5ff743b3c38025bdda2a02c778a715b08154a2a9,0xa3169a0e3db1ab0b97473e50446ecff082c1d731,628.31,refund,Oceania,161.225,10,116,13.19,moderate_risk,established,high_value
1789226566,0xd925af1896a9d168090cd503c95c44cd636f7e9e,0x7545ceed32cce7b858a35a2095865a36d98a1c9c,771.31,refund,Oceania,61.107,10,71,78.13,high_risk,established,random
1789301836,0x56fd6d1716866382ddb5a433efea7b6cee992801,0x1d0c178a56f3cb65d03f555c7ec73850dbb76808,3850.85,refund,Oceania,63.144,6,114,56.42,high_risk,new,random
1789253501,0x4ee46109a207a610ee912ddb7642ded7ad2ff60f,0x5e113ca336879e1484e9a9ee402d6204dee68651,4471.55,scam,North America,59.68,9,34,29.56,moderate_risk,new,random
1789301357,0x1ca84ad536d02666eb88acbd3080660a578159b8,0xff23e58da809dbb890317b3b7e871fa711b29217,3703.7,phishing,North America,143.28,5,39,59.29,high_risk,veteran,random
1789275843,0xb22ca8cf222d1dd6ac7b815c13523992954535fd,0x017bb5fe4503281bed5cae474d37e448a799ad6f,3032.66,refund,Oceania,49.231,4,58,54.61,low_risk,veteran,high_value
1789213495,0x1621983b368ec2069b578b1fa47725a06fd3af89,0x1024573f1c5582d93d9d89fae44094371514f84c,1621.58,phishing,Europe,111.20,4,58,39.08,high_risk,new,random
1789238966,0x224b8cdbaff839393492770714a1af607dd2f759,0x778d6dce16cdc2d2d4ba81bc2bcc557e32465443,4874.92,phishing,Africa,36.110,1,29,61.39,low_risk,new,random
1789234728,0x2c945ff79fc4fb801fa415fabfaa1b2de74be75b,0x7d8d23ba0f68c5d6fe4202a2635637046eeb7b5d,3455.91,purchase,Europe,159.103,6,114,52.37,moderate_risk,veteran,high_value
1789213951,0x5b4505db2a690b50ae2eb82d4d2ee91f443e7c59,0x10ac64bfe51f908b47f9718bdd0a655d2e082cd6,111.51,sale,North America,72.40,8,99,56.57,low_risk,established,random
1789260319,0x59b241e945438d638ef3a6428de619f68a6304c4,0xc268de548f9c262124a2b62083274a80bb4f892f,1556.88,sale,Europe,127.216,8,23,74.28,moderate_risk,established,focused
1789273482,0x51d11912356fdcf58589c31d2f6055bd4efda3fb,0x444501bbf5c0e67782aef7e33bcce3e59bdf960d,4230.03,phishing,South America,11.187,5,95,82.36,low_risk,new,random
1789287337,0xd432c2f93ac4bb5e2f019e1f5b685245876e7f28,0x44fc54c1f5785c9675e25660085c65d051f7c8be,2671.12,phishing,Africa,127.31,10,80,74.06,moderate_risk,established,focused
1789271184,0x46907d204b397e8d345833cc3e107dd639cf1d77,0x5c6ba9b2a8208b355d81ed9b06a321dc24bc870e,2188.25,scam,Asia,179.76,3,50,71.65,moderate_risk,established,focused
1789236656,0x7adddb12f4487710d66d6ec92c75723c203da05e,0x4a2ca073e20081b410380a52c69bee6727abe02a,3790.54,phishing,Africa,74.99,7,100,58.62,low_risk,veteran,high_value
1789274338,0xcb53596fa2004b278874a01204c7cd67fa1d9301,0x7ed4a5937ab890170a34bc40cf638c776f4f1979,2998.9,refund,0,94.137,1,14,14.98,moderate_risk,established,high_value
1789259709,0xde342b4b2ca5821fea668feb712a8c3a468ae7e8,0x44f4862509ecec87216faf7159e26e6e24097108,842.36,phishing,Africa,113.250,7,63,56.62,high_risk,veteran,random
1789295098,0xaf9b1a59c4009e275d011f2a08c8cbcadacba2fd,0xcc14fafc7d0e5a9dbfc3f11c4a42e1977377c63c,791.11,scam,South America,129.42,7,104,64.44,high_risk,new,high_value
1789308947,0xd8d1989ececa4863fb15eb76ce487d5240e3b5af,0x8da540c6ba9912a864643d6325be27b2f666f596,2912.76,refund,Oceania,34.224,2,27,57.69,low_risk,new,high_value
1789258521,0x3e1ec2e7c3ec1217e158db66b67be40f99d39123,0x14383cd3e58c68ab3d113d0f749f1226aa570f63,943.79,phishing,Europe,162.74,8,57,31.56,moderate_risk,established,focused
1789214345,0x9a37eb68522cffdd27bbdbea460f891f9137b5c4,0xd2016836b9757b2574b5277cbcdb0888272c2cde,2458.84,refund,Oceania,166.158,2,39,74.71,low_risk,veteran,random
1789247245,0x2950b3ad8aa1f50dce173597000d9821ff5c5ed6,0xd7b7055e07f712053dd5a9e06550c99fe565888f,1390.29,sale,0,27.6,1,93,71.5,moderate_risk,veteran,high_value
1789286837,0x6dbd43f18cef32bbebbfc03c6e2bd7f216015637,0x3a36c7e7d9473411f4187ad98f3d7afc72336a3c,1661.6,refund,Oceania,44.86,10,43,56.9,moderate_risk,established,high_value
1789264637,0x29dd7d3884b443170053384edb8e0ed0540b42fd,0xb52b828703022180481e6110e68ec76018eb78d9,2848.94,phishing,North America,46.11,6,62,34.36,moderate_risk,new,focused
1789283948,0xc9309cb37ba87a3b21f61da658f3087a386073ab,0x956814224684bb71027e49b01d8c0b48d07c4142,1255.6,scam,Africa,47.79,7,109,42.08,high_risk,new,high_value
1789290452,0xe4ffc97ccdb92148f9aa55bfcfca55132dedc8f0,0x43a7615fc21612c394fa0e15fa58f64cadd11136,4554.5,transfer,Africa,16.41,2,6,83.2,low_risk,veteran,high_value
1789270730,0x331c16248b685f1883caeacab70fb408904a4595,0xa187e9912a82785fa3759fef0785eb201644ca84,4780.72,scam,South America,114.180,1,115,74.63,low_risk,new,high_value
1789256646,0xa7b05015a5c872364695ff106564538d223d1b59,0x95c91dd2b5d3550a2ad6897eac1bc0ff7d921805,2009.19,purchase,Africa,69.199,4,78,57.42,low_risk,veteran,random
1789284861,0x8bb550aeebe6b191c7d270500c5d24bc1f9918bd,0xdc9cc72fb5a465c3dcfce0d961a8095716bc7c55,1981.35,transfer,Asia,102.206,10,90,15.21,moderate_risk,veteran,random
1789302136,0xb4bda44b035acec72939d8260498a8c2c3b0ea0f,0x0015800a485e845f9930f48dd2eaa229e287a9a9,1504.18,phishing,North America,23.2,4,48,71.01,high_risk,veteran,random
1789269686,0x573e411957fb27d1d7713ac4201ef04df5f175cf,0x60062ee5535f693db01a5b4824b484ae2baf026a,3800.24,refund,Oceania,76.0,5,40,63.76,moderate_risk,new,focused
1789264252,0xd5a69f92e09702305e97e20a4fe21a3381e34ddf,0xe70026efc68e00c7a43f481617bc654d4d2c6a2e,4118.15,sale,Europe,86.165,2,54,89.15,high_risk,veteran,random
1789261121,0x582616529748e66e2c51f73a2a0dbdfb329393b7,0x3233307cbf4a721b4c944e3e7aa0fcdd32433ea3,823.67,sale,Asia,13.88,10,91,40.61,low_risk,new,random
1789219488,0xe8e03d3fe73d17dde8c83240435c60ddff3fc6ed,0xd9931244a76c4bce3e6a5199a6934162ee004bbf,607.86,scam,0,126.166,10,100,21.52,moderate_risk,established,focused
1789251578,0x1243596901f4e4b498f75e4d8921f9631a9b5554,0xc6b17cf2e895679cff6a854a004497eacd8a55aa,1287.55,sale,North America,122.149,8,93,0.94,high_risk,veteran,focused
1789213677,0xa84f6bb31ebad70f4ea545e5f035312e88ceac39,0x622a6d1c677788e73b92ff5b4983737b2436e479,2440.98,purchase,North America,96.29,5,83,5.74,high_risk,new,high_value
1789242364,0x686531db3a4dd74f9876f1fbc1dee3619b5b9993,0x1e312ebc166a53af22ffbe29110206059cb218b1,2188.83,purchase,North America,88.189,2,15,44.25,high_risk,veteran,high_value
1789279609,0xda6934e70bfe14c32c3f46767e39277cf06ff5ea,0x887b54efcaa2b91d0c1ac322875438eb88b52270,755.44,sale,Europe,47.32,7,70,18.82,moderate_risk,new,high_value
1789309881,0x970a13de40eea783bdd0a6771337eac6b53daf93,0x06420d0a7aede82e751ef44b85fa36fd00ef25fd,3200.41,purchase,North America,38.121,2,94,37.77,low_risk,veteran,high_value
1789304362,0xde9569938c8034b74fdc7401ec680e69fb31019c,0x8f383fe4765f8d27c5395bee34be3bf1af3d3fe3,2248.63,scam,Europe,156.113,7,38,25.33,moderate_risk,new,random
1789284125,0x3cac921bd8753d7e14f3d33412706fd24d88c880,0xaacc2470a8b026a18c629429b371d8a2632d15dd,547.82,transfer,Europe,35.0,9,89,85.23,moderate_risk,established,high_value
1789231734,0xec2cd0fc4684e79fdaa553f9cfea9707550e8f87,0x9fdd46ee52c8df0eb582b10bfca0b21c98301bbc,2082.08,refund,Oceania,20.165,2,39,79.83,high_risk,new,high_value
1789304143,0x7e923734df3746aa5b12e4827410025e89a39c11,0x6bb47c7873cde7efbac6953aaa20858f91b95b29,2706.43,sale,Europe,64.14,7,97,46.59,low_risk,established,high_value
1789237705,0xf3807826a740478ce82fde9417662952f9832bf6,0xfcc56d896fcc52b62698a8a93a4d04a5b99e9468,1599.0,transfer,Europe,181.110,4,101,1.81,low_risk,established,high_value
1789310821,0x976b59236493c40114578f60be0298a180f1ae0e,0xbf8d272627c9905f6f40ae6ed3abc8eed1cf5603,3967.54,purchase,Africa,148.91,5,36,57.81,moderate_risk,new,random
1789305938,0x650ad92d9f7c6d9ef3538aea69cf3876a75e67fc,0x4c59ca73d268f49a7994fb5b5d43ba6447bdcf4b,3414.18,phishing,South America,87.32,10,115,64.51,low_risk,established,high_value
1789276741,0xd33b9b4de04227ec413e7439d9b6e2de5dccee78,0xd658f6485dbdc7ea39a94fec70c77cb9279db604,4065.71,phishing,Asia,10.38,4,63,7.28,low_risk,new,high_value
1789256107,0x9007154c1023684b6498914551900aee51e724fc,0xd7e8cc087305a2dc8edf19a8fa153e1ac922c5a8,279.5,refund,Oceania,17.30,2,31,37.33,high_risk,veteran,focused
1789254971,0x1c5e946d5fa58f8d7d63fd0c809f824fe270dea7,0x2c2f4d947e3b19e21ddd9798dcded4f5a263994c,-249.77,refund,Oceania,96.237,9,36,55.71,moderate_risk,established,random
1789283410,0xda7bcef1aab4d4fce36785e249d49d157788a7ae,0x7e41b4eec5a17a362a795973efba7d3943fefab8,2330.07,purchase,Africa,120.53,7,62,46.22,high_risk,veteran,focused
1789277888,0xd5ffdce9a7f7e425eed030a4d23494d9ecffc070,0xa32b762046344664ecaf056c6ba61048a47b86f1,4600.18,phishing,North America,62.111,5,20,92.71,low_risk,veteran,high_value
1789226842,0x12afef6c8ddd27b5fe2abe220732a240963632db,0x8ee1e8c022af066b198cf7f56881f7eaff1e03fb,1207.82,sale,Africa,95.220,4,16,28.0,moderate_risk,veteran,random
1789239992,0x207827761cb92eca36d7c4290224e83aae8dfd25,0x42b79f004cc924495a1be958826d5a938f96c354,4169.0,sale,Europe,191.51,4,79,8.04,moderate_risk,new,random
1789237221,0xe403b4061efceed4e2a27e238283f015bc9af476,0x2d3f0e1bd2c32ec5e9d0d579bf4534807071a348,3100.87,purchase,Asia,73.74,3,36,17.55,low_risk,veteran,high_value
1789257188,0x1ff795c483bd674a37c38d08069c1a30ce0f1f95,0xc7c1dbd0371f27ca137d22d6a624e659623cf665,3115.44,phishing,0,169.84,8,67,17.32,high_risk,established,high_value
1789266717,0x92e4d2a9ad8c7c1057b6fc7c5b6bc1f43b687a92,0x8c98f8666e932dec9ebac89c5d4f368804f9ed9e,2295.41,purchase,Africa,150.183,10,50,22.19,high_risk,veteran,focused
1789275788,0x0c99efdb9b8d2a3c597c18bba5127d9d5063dacc,0xffef815604a28d088d2643a11f60e1aa0365fb8a,426.56,purchase,North America,40.92,2,100,60.46,moderate_risk,established,focused
1789256623,0xd76b78112a7d4ce869a1ab3636de2467798726ea,0x4d7d648104792fa5ead02faadedfa03f3df2053b,1877.62,transfer,Europe,66.146,0,40,46.93,low_risk,veteran,high_value
1789276027,0xd4a09444609208455c4290c4bda8d9107117f1c2,0x70b463c9d9c34f161faf4fd2e6c51bfb163a0c1c,2947.81,purchase,Europe,175.136,8,114,68.61,low_risk,new,random
1789300998,0x3ea1d0c3cad7d6c5a658a071b9a52101c602114a,0x376824b627ab2586cb02f50e03bd3eaa883339df,1945.53,phishing,Africa,999.ABC,5,18,11.79,low_risk,established,high_value
1789278439,0xd41453e810fd624aa32145df9d49fb07939b4f7e,0x90fc002d8debce315df8421cd263e7de5bf45a0f,968.41,refund,Oceania,96.157,9,67,17.57,low_risk,veteran,random
1789278736,0x6bf61ef4cf98ba2164055aeda5188d75956cda70,0x6abc71bbe032a9da4451c739a1c2923bc0c284a1,-481.26,sale,Africa,97.207,1,100,80.02,low_risk,new,focused
1789277634,0x91a8cdd80fac3c2c44164e1b8d29cd44372dc8c3,0x53ab2a432973956754892c9ad3c8d7533e600611,3124.38,purchase,Africa,26.36,4,47,51.47,high_risk,new,focused
1789253585,0x4fe42466eadb469e66574c1628a76ccbe01a9e1f,0x937390bf6c093db9b530eacc665d5190b3a2eeb6,1295.34,scam,Europe,10.189,5,28,58.95,low_risk,established,random
1789282600,0x3f902e3cb70147002c40048b1ce6c5ae04ce1097,0x2b705aa9674427ec1804d640657256a0d6e60ac8,1227.17,sale,North America,160.139,3,40,22.34,moderate_risk,new,focused
1789224676,0x1b855ad24206a28fcd2968a0fc68dc3e449ba6f0,0x074390c5f2f7e3da81f14f1e22dd633c760c8de7,2028.23,transfer,North America,132.121,6,63,68.42,low_risk,established,random
1789310631,0x68daa1fc76bdd0c5aaacc96f930c46529966d34f,0x0a30bd35ea990d4f5745e98d931ef2e5a9258001,1206.93,transfer,Europe,133.235,2,53,3.84,low_risk,new,focused
1789248941,0x0b2a2493a92c45eadbbee70898aa088a706902d6,0xa50fd8ed3fc75b9e9568bba5b2e6190b79f17c65,1484.97,scam,North America,11.144,5,8,69.28,low_risk,veteran,high_value
1789306558,0xcf92e3d0e792673d4aa0c8f8a29a6dae21fc8c0e,0x68387d9fc016c71a8aec7a5612d591495b9b5a7e,2176.54,transfer,Africa,121.151,8,10,59.92,low_risk,veteran,high_value
1789213762,0x05a5c10da084dfa7a9b782276a708003654c76b7,0x61936289e91d3c77d0d443f5e49acecf872aff93,434.46,refund,Oceania,58.40,7,93,27.48,moderate_risk,new,random
1789227979,0x63a05cd38373d114bbc823b0afc1cc92dcb5ac52,0x5ec4c83f5dcbc4a4c74faed47add6e577b499ed7,735.12,refund,Oceania,154.175,10,74,20.15,low_risk,veteran,focused
